address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,postMarketChangePercent,postMarketPrice,postMarketChange,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,corporateActions,postMarketTime,regularMarketTime,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,marketState,displayName,trailingPegRatio
2485 Augustine Drive,Santa Clara,CA,95054,United States,408 749 4000,https://www.amd.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,"Advanced Micro Devices, Inc. operates as a semiconductor company internationally. It operates in three segments: Data Center, Client and Gaming, and Embedded. The company offers artificial intelligence (AI) accelerators, microprocessors, and graphics processing units (GPUs) as standalone devices or as incorporated into accelerated processing units, chipsets, and data center and professional GPUs; and embedded processors and semi-custom system-on-chip (SoC) products, microprocessor and SoC development services and technology, data processing units, field programmable gate arrays (FPGA), system on modules, AI network interface cards, and adaptive SoC products. It provides processors under the AMD Ryzen, AMD Ryzen AI, AMD Ryzen PRO, AMD Ryzen Threadripper, AMD Ryzen Threadripper PRO, AMD Athlon, and AMD PRO A-Series brands; graphics under the AMD Radeon graphics and AMD Embedded Radeon graphics; professional graphics under the AMD Radeon Pro graphics brand; and AI and general-purpose compute infrastructure for hyperscale providers. The company offers data center graphics under the AMD Instinct accelerators and Radeon PRO V-series brands; server microprocessors under the AMD EPYC brand; low power solutions under the AMD Athlon, AMD Geode, AMD Ryzen, AMD EPYC, and AMD R-Series and G-Series brands; FPGA products under the Virtex-6, Virtex-7, Virtex UltraScale+, Kintex-7, Kintex UltraScale, Kintex UltraScale+, Artix-7, Artix UltraScale+, Spartan-6, and Spartan-7 brands; adaptive SOCs under the Zynq-7000, Zynq UltraScale+ MPSoC, Zynq UltraScale+ RFSoCs, Versal HBM, Versal Premium, Versal Prime, Versal AI Core, Versal AI Edge, Vitis, and Vivado brands; and compute and network acceleration board products under the Alveo and Pensando brands. It serves original equipment and design manufacturers, public cloud service providers, system integrators, distributors, and add-in-board manufacturers. The company was incorporated in 1969 and is headquartered in Santa Clara, California.",31000,"[{'maxAge': 1, 'name': 'Dr. Lisa T. Su Ph.D.', 'age': 55, 'title': 'Chair, President & CEO', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 3062598, 'exercisedValue': 47792792, 'unexercisedValue': 29753624}, {'maxAge': 1, 'name': 'Ms. Jean X. Hu Ph.D.', 'age': 62, 'title': 'Executive VP, CFO & Treasurer', 'yearBorn': 1963, 'fiscalYear': 2024, 'totalPay': 1429427, 'exercisedValue': 0, 'unexercisedValue': 97947}, {'maxAge': 1, 'name': 'Mr. Mark D. Papermaster', 'age': 63, 'title': 'CTO and Executive VP of Technology & Engineering', 'yearBorn': 1962, 'fiscalYear': 2024, 'totalPay': 1694362, 'exercisedValue': 15503578, 'unexercisedValue': 20029298}, {'maxAge': 1, 'name': 'Ms. Ava M. Hahn J.D.', 'age': 52, 'title': 'Senior VP, General Counsel & Corporate Secretary', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 2978858, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Forrest E. Norrod', 'age': 60, 'title': 'Executive VP & GM of the Data Center Solutions Business Group', 'yearBorn': 1965, 'fiscalYear': 2024, 'totalPay': 1428233, 'exercisedValue': 9752057, 'unexercisedValue': 4760712}, {'maxAge': 1, 'name': 'Mr. Keivan  Keshvari', 'title': 'Senior Vice President of Global Operations & Quality', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Emily  Ellis', 'age': 43, 'title': 'Corporate VP, Chief Accounting Officer & Principal Accounting Officer', 'yearBorn': 1982, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Hasmukh  Ranjan', 'title': 'Senior VP & Chief Information Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ruth  Cotter', 'title': 'Senior VP & Chief Administrative Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Matthew D. Ramsay', 'title': 'Vice President of Financial Strategy & Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,4,9,3,6,1769904000,1735603200,http://phx.corporate-ir.net/phoenix.zhtml?c=74093&p=irol-IRHome,[],86400,2,205.94,204.02,203.8801,210.05,205.94,204.02,203.8801,210.05,798940800,0.0,1.949,79.43295,19.458391,26123882,26123882,37321159,46907120,46907120,207.18,209.5,7,1,338016796672,76.48,267.08,267.08,1.61,9.758272,221.1414,181.9478,0.0,0.0,USD,False,331470766080,0.12515001,1621590320,1630410843,33811708,36873432,1767139200,1769731200,0.0207,0.00451,0.71152,0.94,0.0208,1630410843,38.65,5.364036,1766793600,1798329600,1766793600,2.135,4268999936,2.61,10.65453,2:1,966902400,9.569,49.143,0.8141407,0.11527538,EQUITY,207.32,365.0,210.0,287.19565,290.5,1.53846,buy,46,10552000512,6.472,6744999936,4006000128,1.784,2.85,34638999552,6.359,21.329,0.032,0.07082,18183000064,4587250176,7709000192,2.171,0.341,0.52493,0.19472,0.17059,USD,AMD,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,322151400000,-0.27012,206.76,-0.5600128,1.3800049,203.8801 - 210.05,NasdaqGS,37321159,130.84,1.710774,76.48 - 267.08,-59.75998,-0.22375311,81.41407,1770152400,1778014800,1778014800,1770156000,1770156000,True,2.61,10.65453,6.70633,[],1771030785,1771016403,30.914078,-13.821396,-0.06250026,25.372208,0.13944773,15,0,1.5 - Buy,False,NMS,finmb_168864,America/New_York,EST,-18000000,us_market,False,0.67010045,207.32,"Advanced Micro Devices, Inc.","Advanced Micro Devices, Inc.",CLOSED,Advanced Micro Devices,0.6506
