Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-09T05:00:00.000Z,206.8999938965,217.6000061035,204.1499938965,216.0,38810800,0.0,0.0
2026-02-10T05:00:00.000Z,215.1399993896,219.3899993896,213.1300048828,213.5700073242,25326700,0.0,0.0
2026-02-11T05:00:00.000Z,217.8800048828,219.6499938965,209.2100067139,213.5800018311,33384700,0.0,0.0
2026-02-12T05:00:00.000Z,215.8300018311,218.4600067139,205.1399993896,205.9400024414,32181000,0.0,0.0
2026-02-13T05:00:00.000Z,204.0200042725,210.0500030518,203.8800048828,207.3200073242,26088600,0.0,0.0
